Sample	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	L40	L41	L42	L43	L44	L45	L46	L47	L48	L49	L50	L51	L52	L53	L54	L55	L56	L57	L58	L59	L60	L61	L62	L63	L64	L65	L66	L67	L68	L69	L70	L71	L72	L73	L74	L75	L76	L77	L78	L79	L80	L81	L82	L83	L84	L85	L86	L87	L88	L89	L90	L91	L92	L93	L94	L95	L96	L97	L98	L99	L100	L101	L102	L103	L104	L105	L106	L107	L108	L109	L110	L111	L112	L113	L114	L115	L116	L117	L118	L119	L120	L121	L122	L123	L124	L125	L126	L127	L128	L129	L130	L131	L132	L133	L134	L135	L136	L137	L138	L139	L140	L141	L142	L143	L144	L145	L146	L147	L148	L149	L150	L151	L152	L153	L154	L155	L156	L157	L158	L159	L160	L161	L162	L163	L164	L165	L166	L167	L168	L169	L170	L171	L172	L173	L174	L175	L176	L177	L178	L179	L180	L181	L182	L183	L184	L185	L186	L187	L188	L189	L190	L191	L192	L193	L194	L195	L196	L197	L198	L199	L200	L201	L202	L203	L204	L205	L206	L207	L208	L209	L210	L211	L212	L213	L214	L215	L216	L217	L218	L219	L220	L221	L222	L223	L224	L225	L226	L227	L228	L229	L230	L231	L232	L233	L234	L235	L236	L237	L238	L239	L240	L241	L242	L243	L244	L245	L246	L247	L248	L249	L250	L251	L252	L253	L254	L255	L256	L257	L258	L259	L260	L261	L262	L263	L264	L265	L266	L267	L268	L269	L270	L271	L272	L273	L274	L275	L276	L277	L278	L279	L280	L281	L282	L283	L284	L285	L286	L287	L288	L289	L290	L291	L292	L293	L294	L295	L296	L297	L298	L299	L300	L301	L302	L303	L304	L305	L306	L307	L308	L309	L310	L311	L312	L313	L314	L315	L316	L317	L318	L319	L320	L321	L322	L323	L324	L325	L326	L327	L328	L329	L330	L331	L332	L333	L334	L335	L336	L337	L338	L339	L340	L341	L342	L343	L344	L345	L346	L347	L348	L349	L350	L351	L352	L353	L354	L355	L356	L357	L358	L359	L360	L361	L362	L363	L364	L365	L366	L367	L368	L369	L370	L371	L372	L373	L374	L375	L376	L377	L378	L379	L380	L381	L382	L383	L384	L385	L386	L387	L388	L389	L390	L391	L392	L393	L394	L395	L396	L397	L398	L399	L400	L401	L402	L403	L404	L405	L406	L407	L408	L409	L410	L411	L412	L413	L414	L415	L416	L417	L418	L419	L420	L421	L422	L423	L424	L425	L426	L427	L428	L429	L430	L431	L432	L433	L434	L435	L436	L437	L438	L439	L440	L441	L442	L443	L444	L445	L446	L447	L448	L449	L450	L451	L452	L453	L454	L455	L456	L457	L458	L459	L460	L461	L462	L463	L464	L465	L466	L467	L468	L469	L470	L471	L472	L473	L474	L475	L476	L477	L478	L479	L480	L481	L482	L483	L484	L485	L486	L487	L488	L489	L490	L491	L492	L493	L494	L495	L496	L497	L498	L499	L500	L501	L502	L503	L504	L505	L506	L507	L508	L509	L510	L511	L512	L513	L514	L515	L516	L517	L518	L519	L520	L521	L522	L523	L524	L525	L526	L527	L528	L529	L530	L531	L532	L533	L534	L535	L536	L537	L538	L539	L540	L541	L542	L543	L544	L545	L546	L547	L548	L549	L550	L551	L552	L553	L554	L555	L556	L557	L558	L559	L560	L561	L562	L563	L564	L565	L566	L567	L568	L569	L570	L571	L572	L573	L574	L575	L576	L577	L578	L579	L580	L581	L582	L583	L584	L585	L586	L587	L588	L589	L590	L591	L592	L593	L594	L595	L596	L597	L598	L599	L600
SRR8423802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000545923457766232	0	0	0	0	0	0	0	0	0	0	0	1.25499645463502e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25499645463502e-05	0	0	0	0	0	0	0	0	0.00039532388321003	0.000520823528673532	1.25499645463502e-05	6.90248050049259e-05	0	0.00040787384775638	0.00174444507194267	0.00741702904689294	0.00850260098015223	0.0243783061312852	0.0219310630447469	0.0111192685880662	0.00387166406254902	0.00168169524921092	0.0481040141061602	0.00113577179144469	0.00670795605002416	0.00165659532011822	0.00042042381230273	0	0.00299316654430451	0	0	0	0	0	1.25499645463502e-05	0	0	0.000219624379561128	0	0	0	0.00859045073197668	0.114650201113182	0.00889164988108909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50999290927003e-05	0	0	0.00748605385189787	0.063007097004951	0.000175699503648902	0.0121546406631401	4.39248759122255e-05	0	0	0	0	0	0	0	3.76498936390505e-05	0.00114204677371786	0	0	0	0	0	0	0	0	0	0	0	0.241160118722665	1.88249468195252e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01998581854006e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396723204256948	0	0	0	0	0	0	0	0	8.78497518244511e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001863669735133	1.88249468195252e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8423877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20825419639649e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000638442585082901	0	0	0	1.92495251783789e-05	0	0	0	0	3.20825419639649e-06	0	0	8.02063549099122e-06	0	0	0	0	0	0	0	0	0	0	0	5.9352702633335e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20825419639649e-06	0	0	3.20825419639649e-06	0	0	0	0	4.81238129459473e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20825419639649e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20825419639649e-06	3.20825419639649e-06	0	0	3.20825419639649e-06	0	4.81238129459473e-06	0	0	3.20825419639649e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.20825419639649e-06	0	0.000352907961603614	0.000798855294902726	4.33114316513526e-05	0.000229390175042349	2.72701606693702e-05	0.000540590832092808	0.00260670653457215	0.00837514757969303	0.0123341332580463	0.0310254222062522	0.0281155356501206	0.0114582798624301	0.00558557055592629	0.00360928597094605	0.0608204789281864	0.00120951183204148	0.00910983779066783	0.00203403316051537	0.000561444484369386	0	0.00272380781274062	3.20825419639649e-06	0	0	0.000120309532364868	8.02063549099122e-06	3.04784148657666e-05	0	0	0.000405844155844156	0	0	0	0.0119122478312202	0.10420249217186	0.0151156896463221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014597556593604	0	3.20825419639649e-06	0.00476265335455059	0.0491873492120528	0.000112288896873877	0.00709505415533083	3.36866690621631e-05	0	0	0	3.20825419639649e-06	4.81238129459473e-06	0	0	0.000651275601868487	0.00907615112160567	0	0	0	0	0	0	0	0	0	0	0	0.243225771264309	5.9352702633335e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125121913659463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369584466916483	0	0	0	0	0	0	0	0	8.18104820081105e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.81238129459473e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171641599507212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8423807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88760849758534e-06	2.94380424879267e-06	0	3.09099446123231e-05	0.00201650591042298	0.00125406060998568	0.000276717599386511	5.74041828514571e-05	7.35951062198168e-06	8.97860295881765e-05	7.35951062198168e-06	8.38984210905912e-05	0.000585817045509742	3.38537488611157e-05	0.000160437331559201	0.00242716660312956	9.86174423345545e-05	6.47636934734388e-05	0.000384166454467444	0.000116280267827311	0.000334121782237968	7.50670083442131e-05	0.000247279556898584	1.03033148707744e-05	0.000250223361147377	2.94380424879267e-06	0.000185459667673938	0.000624086500744047	0.000420964007577352	0.000866950351269442	8.09546168417985e-05	0.000206066297415487	0.000250223361147377	0.000203122493166694	0.000556379003021815	0.000406244986333389	0.000101561246583347	2.64942382391341e-05	0.000582873241260949	6.62355955978351e-05	0.000116280267827311	0.00140272272454971	0	8.09546168417985e-05	1.03033148707744e-05	8.09546168417985e-05	0.00013247119119567	0.000419492105452956	7.80108125930058e-05	0.00026494238239134	0.000351784607730724	2.50223361147377e-05	0.000207538199539883	0.000156021625186012	1.91347276171524e-05	0.000144246408190841	7.35951062198168e-06	5.15165743538718e-05	1.3247119119567e-05	0.000116280267827311	0	5.88760849758534e-06	0.000254639067520566	0.000531356666907077	0.000119224072076103	5.88760849758534e-06	0.00174861972378285	6.03479871002498e-05	6.77074977222315e-05	3.09099446123231e-05	0.000206066297415487	0	0.000125111680573689	7.35951062198168e-06	0.000310571348247627	0.000232560535654621	3.97413573587011e-05	0	0.000334121782237968	5.88760849758534e-06	1.61909233683597e-05	0.000182515863425146	0.000522525254160699	3.67975531099084e-05	2.35504339903414e-05	5.44603786026644e-05	7.80108125930058e-05	0.000256110969644963	5.88760849758534e-06	2.64942382391341e-05	6.47636934734388e-05	1.17752169951707e-05	1.7662825492756e-05	0	3.82694552343047e-05	0.000328234173740383	0	1.61909233683597e-05	8.83141274637802e-06	0	1.91347276171524e-05	0	0.000135414995444463	0.000272301893013322	0.00091993882774771	1.7662825492756e-05	0.00141891364791807	0	5.88760849758534e-06	6.91793998466278e-05	3.53256509855121e-05	0.000360616020477102	0.000150134016688426	0.000195762982544713	1.3247119119567e-05	0.000119224072076103	0.000182515863425146	1.47190212439634e-05	0.00238448144152206	8.09546168417985e-05	0.000426851616074937	3.23818467367194e-05	2.94380424879267e-06	1.7662825492756e-05	0.000528412862658285	2.94380424879267e-06	0.000163381135807993	0.000435683028821315	0	0	1.03033148707744e-05	5.29884764782681e-05	2.06066297415487e-05	1.91347276171524e-05	0.000204594395291091	7.50670083442131e-05	0	0.000144246408190841	0.000266414284515737	4.41570637318901e-06	8.83141274637802e-06	8.38984210905912e-05	8.38984210905912e-05	6.18198892246461e-05	4.41570637318901e-06	1.03033148707744e-05	0	0.000203122493166694	2.06066297415487e-05	4.41570637318901e-05	1.7662825492756e-05	7.06513019710241e-05	0	0.000223729122908243	2.94380424879267e-06	0	2.94380424879267e-06	2.94380424879267e-06	2.94380424879267e-06	8.83141274637802e-06	0.000204594395291091	0.000173684450678768	0.000135414995444463	2.94380424879267e-06	2.94380424879267e-06	0	2.94380424879267e-06	4.41570637318901e-06	8.83141274637802e-06	1.03033148707744e-05	0	2.50223361147377e-05	0	0.00162497994533356	5.88760849758534e-06	0.00126436392485645	0.00181338341725629	0.000691793998466278	0.00524880297559734	0.00557262144296453	0.0019694050424423	0.0362676683451257	0.00361057591114421	0.00898007486094205	0.0963404097481134	0.048197435063358	0.0187328983371922	0.0796725900914493	0.0970101252147137	0.0319329165887785	0.00692235569103597	0.0340156580947993	0.00976607059536969	0.000671187368724729	0.05911600502213	0.00463207598547527	0.0143598771256107	0.000170740646429975	0.101534752345108	0.000259054773893755	0	0	0.000210482003788676	0.0390495633602348	0.0380310070901525	7.50670083442131e-05	0	0.0126980996271672	4.26851616074937e-05	0.000353256509855121	5.88760849758534e-06	3.38537488611157e-05	0.0017677544514	0.0408276211265056	8.38984210905912e-05	0	0	2.64942382391341e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.17752169951707e-05	1.91347276171524e-05	0.001284970554598	0.00010450505083214	0.000549019492399833	0.000158965429434804	0.000731535355824979	1.47190212439634e-05	6.91793998466278e-05	2.94380424879267e-05	0	2.94380424879267e-06	8.09546168417985e-05	7.35951062198168e-06	1.47190212439634e-05	0	0	0.000129527386946878	0.000276717599386511	2.06066297415487e-05	7.35951062198168e-05	7.80108125930058e-05	0.000496031015921565	4.41570637318901e-06	0	8.83141274637802e-06	0	0	0.00501329863569392	2.94380424879267e-05	0	3.82694552343047e-05	0.00026935808876453	2.64942382391341e-05	0	1.47190212439634e-05	0	2.94380424879267e-06	8.83141274637802e-06	0	0	6.77074977222315e-05	0	0.103833863463415	0	0	8.83141274637802e-06	0	1.7662825492756e-05	3.09099446123231e-05	7.35951062198168e-06	0	0.000266414284515737	4.12132594830974e-05	0	4.41570637318901e-06	4.41570637318901e-06	8.83141274637802e-06	0.000612311283748876	2.94380424879267e-06	0.000210482003788676	0	0	0	0.000113336463578518	0.0001206959742005	8.53703232149875e-05	3.82694552343047e-05	0.0442394902508563	0	0	2.94380424879267e-06	0	0	0.000126583582698085	2.94380424879267e-06	1.91347276171524e-05	0.000323818467367194	0	3.97413573587011e-05	0	1.7662825492756e-05	0	0	0	0	1.3247119119567e-05	0	0	8.83141274637802e-06	5.59322807270608e-05	1.17752169951707e-05	0	0	0	0	5.88760849758534e-06	0	1.17752169951707e-05	0	0	2.2078531865945e-05	0.000760973398312906	0	5.00446722294754e-05	0	0.000260526676018151	0	3.97413573587011e-05	7.50670083442131e-05	0	0	0	1.03033148707744e-05	0	0	0	0	0	1.91347276171524e-05	0	0	0	0	0	2.79661403635304e-05	5.15165743538718e-05	0	7.35951062198168e-05	2.94380424879267e-06	0	8.83141274637802e-06	7.35951062198168e-06	0	0	0	0	0	0.000597592262504912	0	5.88760849758534e-06	0	0	1.61909233683597e-05	0	8.83141274637802e-06	1.03033148707744e-05	5.88760849758534e-06	1.47190212439634e-05	0	0	0	0	2.79661403635304e-05	0	2.94380424879267e-06	3.67975531099084e-05	0	5.88760849758534e-06	0	8.83141274637802e-06	0	2.94380424879267e-06	0	5.88760849758534e-06	0	0	0.000116280267827311	4.41570637318901e-06	0	0	0	4.12132594830974e-05	0	5.88760849758534e-06	0	0	5.88760849758534e-06	0.00101414056370908	0	0	7.35951062198168e-06	0	0	0	0	2.94380424879267e-06	2.94380424879267e-06	0	0	5.88760849758534e-06	2.2078531865945e-05	0	0	0	0	0	0	0	7.35951062198168e-05	0	4.41570637318901e-05	0	0	4.41570637318901e-06	1.91347276171524e-05	0	0	0	2.94380424879267e-06	0	0	0	0	2.94380424879267e-06	0	0	2.94380424879267e-06	0	5.88760849758534e-06	2.94380424879267e-06	0	0	0	2.94380424879267e-06	0	0	0	0	0	0	0	0	0	4.26851616074937e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41570637318901e-06	0	0	0	0	0	0	0	0	4.41570637318901e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8423910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000483102642459105	0.000359518245550962	0.000438162861765235	3.37048355204027e-05	0.000134819342081611	0	0.000123584396908143	0	0	0	2.24698903469351e-05	0.000516807477979507	0.000898795613877404	0.000168524177602013	0	0.000292108574510156	0	3.37048355204027e-05	4.49397806938702e-05	0.000123584396908143	0	0	0	0	0.000404458026244832	2.24698903469351e-05	0.000112349451734676	3.37048355204027e-05	0.000258403738989754	0	6.74096710408053e-05	0.000685331655581521	0	4.49397806938702e-05	0	5.61747258673378e-05	0	6.74096710408053e-05	0.00135942836598957	0	0	0	6.74096710408053e-05	2.24698903469351e-05	0	0	0	3.37048355204027e-05	0	0.000112349451734676	0	0.000179759122775481	3.37048355204027e-05	0	0	7.86446162142729e-05	0	0	4.49397806938702e-05	0	0	2.24698903469351e-05	0	0	4.49397806938702e-05	0	0	0	0	5.61747258673378e-05	0.000134819342081611	0	0	0	0	0	0	7.86446162142729e-05	3.37048355204027e-05	0.000134819342081611	2.24698903469351e-05	0	4.49397806938702e-05	0	0.000449397806938702	0	0	0.000157289232428546	0	0	0	0	0	0	2.24698903469351e-05	5.61747258673378e-05	0.000325813410030559	0	0	0	0	0	0.000123584396908143	3.37048355204027e-05	0.000325813410030559	3.37048355204027e-05	6.74096710408053e-05	0	0.000258403738989754	0	8.98795613877404e-05	0	0	0	0	0.00183129606327521	0.000741506381448859	0.000561747258673378	3.37048355204027e-05	0	0	0	0	0	0.000303343519683624	0	0	0	0	0	0	0.000292108574510156	2.24698903469351e-05	0	3.37048355204027e-05	0.000179759122775481	0	0	0	0	0	0	0	0	0.000280873629336689	4.49397806938702e-05	0	0	0	0	0	0	0	5.61747258673378e-05	4.49397806938702e-05	0	6.74096710408053e-05	2.24698903469351e-05	0	0.000292108574510156	0.000292108574510156	0	0	0	0	0	0	2.24698903469351e-05	0	0	0.00201105518605069	0	0.00238180837677512	0.00228069387021391	0.000797681107316196	0.00514560488944814	0.00267391695128528	0.00403334531727485	0.0336711306848823	0.00369629696207083	0.00923512493259033	0.0742854574869675	0.0492989394211756	0.0200094373539457	0.0628707531907244	0.0854979327700881	0.0472092396189107	0.0101676253819881	0.0325026963868416	0.00717912996584577	0.00156165737911199	0.0605001797591228	0.00399964048175445	0.0140661513571814	0	0.140807567859069	0.000112349451734676	0	0	3.37048355204027e-05	0.0435017077116664	0.0326262807837498	0.000179759122775481	0	0.0128190724429265	0	6.74096710408053e-05	0	0.000157289232428546	0.00551635808017257	0.0273570914973935	0	0.000483102642459105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24698903469351e-05	0.000707801545928456	0.000224698903469351	5.61747258673378e-05	0.000910030559050872	0	0	0	0	0	0	0	0.000101114506561208	0	0	0	0	0	5.61747258673378e-05	0.000202229013122416	0.000797681107316196	8.98795613877404e-05	0	0	0	0	0.00320195937443825	0.000123584396908143	3.37048355204027e-05	0	0	0	0	0	0	0	0	2.24698903469351e-05	0	2.24698903469351e-05	0	0.14923377673917	0	0	2.24698903469351e-05	4.49397806938702e-05	0	0	0	0	0.000325813410030559	0	0	0.000359518245550962	3.37048355204027e-05	2.24698903469351e-05	0.00096620528491821	0	0.000696566600754988	0	0	0	0	3.37048355204027e-05	0.000696566600754988	0	0.0210205824195578	0	0	0	0	0	0	0	6.74096710408053e-05	0.000370753190724429	0	0	0	0	0	0	0	0	0	0	0	0	4.49397806938702e-05	0	0	0.000146054287255078	2.24698903469351e-05	0	0	0	0	0	0	0	0.00240427826712206	0	0.000190994067948948	0	0.000168524177602013	0	3.37048355204027e-05	8.98795613877404e-05	0.000202229013122416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24698903469351e-05	0.000134819342081611	0	0	0	0	0	0	0	5.61747258673378e-05	0	0	0	5.61747258673378e-05	0	2.24698903469351e-05	0	0	0	0	0	0	0	2.24698903469351e-05	0	0	0	0	0	0	0.000146054287255078	0	0	0	0	3.37048355204027e-05	0	0	0.000224698903469351	0	0	0	4.49397806938702e-05	5.61747258673378e-05	0	0	0	0	0	0	0	0	2.24698903469351e-05	0.00153918748876505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24698903469351e-05	0	0	0	0	0	0	0	0	0	3.37048355204027e-05	0	0	0	0	0	0	0	0	0	0	2.24698903469351e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37048355204027e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8423872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13641833882964e-05	0	0	0	0	0	0	0	0	0	0	6.38437269005416e-07	0	0	0	3.83062361403249e-07	0	0	0	6.38437269005416e-06	0	5.36287305964549e-06	0	7.66124722806499e-07	0	0	0	1.532249445613e-06	0	7.96769711718759e-05	0	1.02149963040867e-06	7.02280995905957e-06	2.55374907602166e-07	4.58397959145888e-05	0	0	0	0	0	0	0	1.09811210268931e-05	0	0	0	0	0	0.00187279188490049	0	0	0	6.76743505145741e-06	0	0	0	0	5.10749815204333e-07	0	0	9.92131516034416e-05	0	0	0	0	0	0	0	0	0	0	0	9.32118412747907e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55374907602166e-07	3.83062361403249e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.532249445613e-06	0	0	1.02149963040867e-06	0	0	2.55374907602166e-07	0	0	0	3.57524870643033e-06	0	0	0	3.83062361403249e-07	0	0	0	0	0	0	0	0	0	0	0	0	2.2983741684195e-06	0	0	0	0	0	0	0	0	1.14918708420975e-06	0	2.55374907602166e-07	2.55374907602166e-07	0	1.40456199181191e-06	0	0	0	0	0	0	0	0	0	0	0	0	7.66124722806499e-07	0	7.15049741286066e-05	2.55374907602166e-06	0	0	0	0	0	0	0	1.78762435321516e-06	1.02149963040867e-06	0	0	0	0	0	2.55374907602166e-07	0	0	0	6.38437269005416e-07	7.66124722806499e-07	2.55374907602166e-07	0	3.83062361403249e-07	0.000544842365369222	0.000955102154432102	1.64716815403397e-05	0.000270442027150694	2.27283667765928e-05	0.0012731716018506	0.0111315368474708	0.0200908547308776	0.0262130850782782	0.0364870729860209	0.0326611738077791	0.0149372614080121	0.00572116405501133	0.00404730922313293	0.079262880759199	0.00110960397353141	0.0122986001752127	0.00501339249859193	0.000623242462003087	0	0.00362262075179053	0	0	0	0	0	1.88977431625603e-05	0	0	0.00035714180828163	0	0	0	0	0.11600558402773	0.0142176149183892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66124722806499e-07	5.72039793028852e-05	0.00018272074638935	0	0.000117217082589394	0	0	0	0	0	0	0	2.55374907602166e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39714143543426e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606836539501455	0	0	0	0	0	0	0	0	0.000125133704725061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00344960425189006	1.2257995564904e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
