Sample	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	L40	L41	L42	L43	L44	L45	L46	L47	L48	L49	L50	L51	L52	L53	L54	L55	L56	L57	L58	L59	L60	L61	L62	L63	L64	L65	L66	L67	L68	L69	L70	L71	L72	L73	L74	L75	L76	L77	L78	L79	L80	L81	L82	L83	L84	L85	L86	L87	L88	L89	L90	L91	L92	L93	L94	L95	L96	L97	L98	L99	L100	L101	L102	L103	L104	L105	L106	L107	L108	L109	L110	L111	L112	L113	L114	L115	L116	L117	L118	L119	L120	L121	L122	L123	L124	L125	L126	L127	L128	L129	L130	L131	L132	L133	L134	L135	L136	L137	L138	L139	L140	L141	L142	L143	L144	L145	L146	L147	L148	L149	L150	L151	L152	L153	L154	L155	L156	L157	L158	L159	L160	L161	L162	L163	L164	L165	L166	L167	L168	L169	L170	L171	L172	L173	L174	L175	L176	L177	L178	L179	L180	L181	L182	L183	L184	L185	L186	L187	L188	L189	L190	L191	L192	L193	L194	L195	L196	L197	L198	L199	L200	L201	L202	L203	L204	L205	L206	L207	L208	L209	L210	L211	L212	L213	L214	L215	L216	L217	L218	L219	L220	L221	L222	L223	L224	L225	L226	L227	L228	L229	L230	L231	L232	L233	L234	L235	L236	L237	L238	L239	L240	L241	L242	L243	L244	L245	L246	L247	L248	L249	L250	L251	L252	L253	L254	L255	L256	L257	L258	L259	L260	L261	L262	L263	L264	L265	L266	L267	L268	L269	L270	L271	L272	L273	L274	L275	L276	L277	L278	L279	L280	L281	L282	L283	L284	L285	L286	L287	L288	L289	L290	L291	L292	L293	L294	L295	L296	L297	L298	L299	L300	L301	L302	L303	L304	L305	L306	L307	L308	L309	L310	L311	L312	L313	L314	L315	L316	L317	L318	L319	L320	L321	L322	L323	L324	L325	L326	L327	L328	L329	L330	L331	L332	L333	L334	L335	L336	L337	L338	L339	L340	L341	L342	L343	L344	L345	L346	L347	L348	L349	L350	L351	L352	L353	L354	L355	L356	L357	L358	L359	L360	L361	L362	L363	L364	L365	L366	L367	L368	L369	L370	L371	L372	L373	L374	L375	L376	L377	L378	L379	L380	L381	L382	L383	L384	L385	L386	L387	L388	L389	L390	L391	L392	L393	L394	L395	L396	L397	L398	L399	L400	L401	L402	L403	L404	L405	L406	L407	L408	L409	L410	L411	L412	L413	L414	L415	L416	L417	L418	L419	L420	L421	L422	L423	L424	L425	L426	L427	L428	L429	L430	L431	L432	L433	L434	L435	L436	L437	L438	L439	L440	L441	L442	L443	L444	L445	L446	L447	L448	L449	L450	L451	L452	L453	L454	L455	L456	L457	L458	L459	L460	L461	L462	L463	L464	L465	L466	L467	L468	L469	L470	L471	L472	L473	L474	L475	L476	L477	L478	L479	L480	L481	L482	L483	L484	L485	L486	L487	L488	L489	L490	L491	L492	L493	L494	L495	L496	L497	L498	L499	L500	L501	L502	L503	L504	L505	L506	L507	L508	L509	L510	L511	L512	L513	L514	L515	L516	L517	L518	L519	L520	L521	L522	L523	L524	L525	L526	L527	L528	L529	L530	L531	L532	L533	L534	L535	L536	L537	L538	L539	L540	L541	L542	L543	L544	L545	L546	L547	L548	L549	L550	L551	L552	L553	L554	L555	L556	L557	L558	L559	L560	L561	L562	L563	L564	L565	L566	L567	L568	L569	L570	L571	L572	L573	L574	L575	L576	L577	L578	L579	L580	L581	L582	L583	L584	L585	L586	L587	L588	L589	L590	L591	L592	L593	L594	L595	L596	L597	L598	L599	L600
SRR8423802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78635492344464e-05	0	4.7329436543058e-06	4.7329436543058e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000501692027356414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46588730861159e-06	0	0	0	0	0	0	9.46588730861159e-06	0	0	0	0	0	1.41988309629174e-05	0	0	0	4.7329436543058e-06	9.46588730861159e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7329436543058e-06	0	0	0	0	0	0	0	0	4.7329436543058e-06	0	0	0	0	0	0	0	4.7329436543058e-06	4.7329436543058e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46588730861159e-06	0	0	0	0	0	4.7329436543058e-06	0	6.15282675059753e-05	0.00215348936270914	0.00185058096883357	0	2.3664718271529e-05	2.83976619258348e-05	0.000530089689282249	0.0291927964597581	0.00109330998414464	0.0138296613578815	0.620380055375441	0.00249899424947346	5.20623801973637e-05	0	0	4.7329436543058e-06	0	0	0	2.3664718271529e-05	4.7329436543058e-06	0	0	0	0	0.000156187140592091	0	4.7329436543058e-06	0	0	9.46588730861159e-06	4.7329436543058e-06	4.7329436543058e-05	0.000866128688737961	0.0229169131741487	0.000137255365974868	0	0	0	0	0	0	0	0	0	0	0	4.7329436543058e-06	0	0	0	4.7329436543058e-06	0.000113590647703339	0.000198783633480843	0.00458622240102232	0.296272806872234	0.00083299808315782	4.7329436543058e-06	0	0	0	0	0	0	0	0	5.20623801973637e-05	0.00142461603994604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7329436543058e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8423877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31166119266729e-06	1.18049507340056e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31166119266729e-06	0	0	1.31166119266729e-06	0	0	0	1.31166119266729e-06	0.000657142257526312	0	1.31166119266729e-06	0	0	0	0	0	0	0	1.31166119266729e-06	0	0	0	1.31166119266729e-06	0	1.31166119266729e-06	0	0	0	1.8363256697342e-05	0	0	1.31166119266729e-06	0	3.93498357800187e-06	0	7.86996715600374e-06	0	0	0	0	0	2.75448850460131e-05	0	0	0	0	0	2.22982402753439e-05	3.27915298166822e-05	0	2.62332238533458e-06	0	1.31166119266729e-06	1.31166119266729e-06	0	0	0	0	0	0	2.62332238533458e-06	0	0	1.31166119266729e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.62332238533458e-06	0	0	2.62332238533458e-06	0	0	0	0	1.31166119266729e-06	0	0	0	0	0	0	0	0	0	1.31166119266729e-06	2.62332238533458e-06	0	0	0	0	0	0	0	0	3.93498357800187e-06	1.31166119266729e-06	1.31166119266729e-06	0	3.93498357800187e-06	0	0	0	0	0	0	0	0	0	0	1.31166119266729e-06	0	0	0	0	1.31166119266729e-06	0	1.31166119266729e-06	0	1.04932895413383e-05	0	1.31166119266729e-06	0	0	9.18162834867102e-06	3.93498357800187e-06	0	0	2.62332238533458e-06	1.31166119266729e-06	6.55830596333645e-06	0	2.62332238533458e-06	7.86996715600374e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.04932895413383e-05	6.03364148626953e-05	0.0027308786031333	0.00217866924102037	5.24664477066916e-06	9.18162834867103e-05	3.80381745873514e-05	0.000507612881562241	0.0319009118668611	0.000922097818445104	0.0134943703501611	0.608277631454685	0.00267185384946327	7.73880103673701e-05	3.93498357800187e-06	0	2.62332238533458e-06	0	1.31166119266729e-06	1.31166119266729e-06	1.8363256697342e-05	5.24664477066916e-06	0	1.04932895413383e-05	0	1.04932895413383e-05	0.000365953472754174	6.55830596333645e-06	0	3.93498357800187e-06	7.86996715600374e-06	0	1.70515955046748e-05	2.22982402753439e-05	0.00109654875706985	0.0276078447832611	0.000157399343120075	3.93498357800187e-06	2.62332238533458e-06	0	5.24664477066916e-06	0	0	0	0	0	0	1.31166119266729e-06	1.31166119266729e-06	0	1.44282731193402e-05	2.62332238533458e-06	0	0.000385628390644183	0.000212489113212101	0.00440193496259142	0.289335407506899	0.000912916190096433	2.22982402753439e-05	3.01682074313477e-05	0	0	0	1.31166119266729e-06	5.24664477066916e-06	1.04932895413383e-05	9.18162834867102e-06	0.000228229047524108	0.0111517434600573	3.14798686240149e-05	2.62332238533458e-06	0	0	0	6.55830596333645e-06	3.93498357800187e-06	1.31166119266729e-06	0	0	2.62332238533458e-06	0	0	1.31166119266729e-06	0	0	0	2.62332238533458e-06	0	2.62332238533458e-06	0	1.31166119266729e-06	0	0	0	1.31166119266729e-06	0	0	0	0	0	0	1.31166119266729e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31166119266729e-06	0	3.93498357800187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93498357800187e-06	0	1.31166119266729e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31166119266729e-06	0	0	2.62332238533458e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.62332238533458e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31166119266729e-06	1.31166119266729e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31166119266729e-06	0	0	0	0	1.31166119266729e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8423807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47827776416824e-05	0.000186896545898413	0.00562379097997145	2.53419045285983e-05	9.81998800483186e-05	0.000111926745001309	1.68946030190656e-05	0.00010559126886916	8.02493643405614e-05	5.27956344345799e-06	0.000450874718071312	0.000175281506322805	0.000116150395756076	0.000902805348831316	6.65224993875706e-05	0.000139380474907291	0.000203791148917478	0.000391743607504583	9.50321419822438e-05	0.000641994914724491	0.000201679323540095	4.85719836798135e-05	0.000243915831087759	2.00623410851404e-05	0.00010559126886916	0.000253419045285983	0.000817276421047296	1.0559126886916e-05	0.000293543727456264	1.26709522642992e-05	0.000387519956749816	2.11182537738319e-05	0.0007665926119901	0.00013198908608645	2.11182537738319e-05	0.000530068169723182	3.69569441042059e-05	0.00107808685515412	0.000150995514482898	1.26709522642992e-05	0.000239692180332993	4.85719836798135e-05	0.000106647181557851	2.74537299059815e-05	0.000484663924109443	7.39138882084118e-06	0.000121429959199534	0.000186896545898413	0.000185840633209721	3.90687694815891e-05	0.000606093883308977	9.50321419822438e-06	0.000167890117501964	7.39138882084118e-06	0.000313606068541404	0.000372737179108134	0.000136212736841216	3.16773806607479e-06	4.75160709911219e-05	0.000558577812317855	0.000452986543448695	4.22365075476639e-05	6.5466586698879e-05	0.00142970578048842	3.59010314155143e-05	7.18020628310286e-05	7.81375389631782e-05	3.16773806607479e-05	0.000265034084861591	8.1305277029253e-05	0.000118262221133459	2.95655552833647e-05	0.00035689848877776	0.000246027656465142	5.59633725006547e-05	5.59633725006547e-05	0.000338947973070003	2.00623410851404e-05	0.000180561069766263	0.000460377932269537	4.54042456137387e-05	4.01246821702807e-05	3.37892060381311e-05	4.54042456137387e-05	0.000127765435331683	0.000185840633209721	3.69569441042059e-05	3.48451187268227e-05	3.48451187268227e-05	2.42859918399067e-05	6.65224993875706e-05	3.16773806607479e-06	0.000159442815992431	0.000107703094246543	3.59010314155143e-05	1.68946030190656e-05	5.38515471232715e-05	5.27956344345799e-06	6.01870232554211e-05	0.000112982657690001	0.000480440273354677	0.000149939601794207	0.00060820570868636	0.000142548212973366	0.000314661981230096	7.39138882084118e-06	2.00623410851404e-05	7.28579755197202e-05	0.000182672895143646	0.000240748093021684	0.000474104797222527	7.39138882084118e-06	4.43483329250471e-05	0.00210654581393974	2.32300791512151e-05	0.000267145910238974	6.12429359441127e-05	0.000523732693591032	0.000216462101181777	1.47827776416824e-05	2.21741664625235e-05	2.42859918399067e-05	1.37268649529908e-05	7.39138882084118e-06	0.00022490940269131	8.44730150953278e-06	1.47827776416824e-05	2.42859918399067e-05	2.32300791512151e-05	6.12429359441127e-05	0.000127765435331683	0.00185207085596506	3.69569441042059e-05	2.42859918399067e-05	0.000337892060381311	0.000103479443491777	1.16150395756076e-05	2.74537299059815e-05	2.74537299059815e-05	9.08084912274774e-05	2.74537299059815e-05	6.86343247649538e-05	1.47827776416824e-05	1.0559126886916e-05	0.000201679323540095	8.44730150953278e-06	3.48451187268227e-05	5.91311105667295e-05	5.59633725006547e-05	1.0559126886916e-05	0.000223853490002619	1.26709522642992e-05	1.16150395756076e-05	8.44730150953278e-06	0.000139380474907291	4.11805948589723e-05	5.17397217458883e-05	9.7143967359627e-05	5.27956344345799e-05	0.000143604125662057	9.92557927370102e-05	1.26709522642992e-05	1.16150395756076e-05	3.16773806607479e-06	1.79505157077572e-05	1.16150395756076e-05	2.85096425946731e-05	3.59010314155143e-05	1.47827776416824e-05	5.27956344345799e-06	7.0746150142337e-05	5.80751978780379e-05	0.000506838090571967	0.0228890193527678	0.000716964715621595	0.000599758407176827	0.0370488085081221	0.000880631182368792	0.0124893352818442	0.151219367972901	0.00103373852222907	0.016615842069251	0.56760480989348	0.001948158910636	7.39138882084118e-05	2.00623410851404e-05	3.59010314155143e-05	1.0559126886916e-05	1.16150395756076e-05	0.000218573926559161	5.27956344345799e-06	1.16150395756076e-05	4.85719836798135e-05	9.50321419822438e-06	5.38515471232715e-05	0.000835226936755054	0.00245605291389666	0.122009655265625	0.000221741664625235	8.44730150953278e-06	2.00623410851404e-05	0.000220685751936544	9.39762292935522e-05	0.000123541784576917	1.26709522642992e-05	1.0559126886916e-05	0.000101367618114393	4.43483329250471e-05	2.00623410851404e-05	6.44106740101874e-05	4.96278963685051e-05	0.000117206308444767	0.000143604125662057	1.68946030190656e-05	1.79505157077572e-05	5.70192851893463e-05	2.32300791512151e-05	6.01870232554211e-05	0.00111926745001309	3.80128567928975e-05	2.00623410851404e-05	0.000737027056706735	2.32300791512151e-05	4.22365075476639e-05	0.000167890117501964	1.37268649529908e-05	0.000170001942879347	0.00938178423902484	4.43483329250471e-05	8.55289277840194e-05	0.00143920899468665	5.38515471232715e-05	8.44730150953278e-06	3.59010314155143e-05	0.000521620868213649	5.38515471232715e-05	5.91311105667295e-05	0.000143604125662057	1.47827776416824e-05	1.0559126886916e-05	9.39762292935522e-05	2.53419045285983e-05	9.08084912274774e-05	4.22365075476639e-06	1.68946030190656e-05	0.000116150395756076	4.22365075476639e-06	3.48451187268227e-05	0.000108759006935235	0.000635659438592342	4.01246821702807e-05	2.00623410851404e-05	7.39138882084118e-06	5.80751978780379e-05	3.16773806607479e-06	6.33547613214959e-06	7.39138882084118e-06	6.44106740101874e-05	3.16773806607479e-06	5.49074598119631e-05	0.000301991028965797	3.27332933494395e-05	6.33547613214959e-06	3.80128567928975e-05	3.16773806607479e-06	2.42859918399067e-05	6.96902374536454e-05	6.33547613214959e-06	4.22365075476639e-06	3.90687694815891e-05	0.000384352218683741	5.06838090571967e-05	1.0559126886916e-06	1.0559126886916e-06	5.27956344345799e-06	9.50321419822438e-06	4.64601583024303e-05	2.00623410851404e-05	1.79505157077572e-05	0.000303046941654489	3.16773806607479e-06	7.39138882084118e-06	0.000741250707461501	6.33547613214959e-06	1.16150395756076e-05	8.44730150953278e-06	9.1864403916169e-05	1.16150395756076e-05	3.16773806607479e-06	3.16773806607479e-06	0	3.16773806607479e-06	1.0559126886916e-06	0.00028404051325804	3.16773806607479e-06	4.96278963685051e-05	2.1118253773832e-06	3.16773806607479e-06	3.16773806607479e-06	3.37892060381311e-05	2.1118253773832e-06	3.16773806607479e-06	0.000176337419011497	6.33547613214959e-06	2.11182537738319e-05	9.50321419822438e-06	6.5466586698879e-05	3.06214679720563e-05	1.0559126886916e-06	3.80128567928975e-05	1.0559126886916e-06	3.16773806607479e-06	4.22365075476639e-06	3.16773806607479e-06	1.79505157077572e-05	2.1118253773832e-06	7.39138882084118e-06	1.5838690330374e-05	1.47827776416824e-05	2.00623410851404e-05	4.22365075476639e-06	2.1118253773832e-06	9.50321419822438e-06	1.0559126886916e-06	1.0559126886916e-05	4.22365075476639e-06	2.53419045285983e-05	4.22365075476639e-06	1.26709522642992e-05	0.000458266106892153	5.27956344345799e-06	2.32300791512151e-05	2.63978172172899e-05	0.00035056301264561	2.53419045285983e-05	6.33547613214959e-06	0.000180561069766263	1.0559126886916e-06	0	4.22365075476639e-06	4.22365075476639e-06	2.21741664625235e-05	2.1118253773832e-06	4.22365075476639e-06	1.0559126886916e-06	2.1118253773832e-06	3.16773806607479e-06	3.90687694815891e-05	3.16773806607479e-06	4.22365075476639e-06	3.16773806607479e-06	8.44730150953278e-06	1.0559126886916e-06	5.49074598119631e-05	9.50321419822438e-05	4.22365075476639e-06	0.000134100911463833	1.0559126886916e-05	0	1.26709522642992e-05	1.5838690330374e-05	1.0559126886916e-06	0	1.0559126886916e-06	0	3.16773806607479e-06	0	0	1.0559126886916e-05	2.1118253773832e-06	1.0559126886916e-06	3.37892060381311e-05	2.1118253773832e-06	1.0559126886916e-05	1.90064283964488e-05	1.5838690330374e-05	1.0559126886916e-06	2.1118253773832e-06	1.0559126886916e-06	4.22365075476639e-06	0	6.22988486328043e-05	8.44730150953278e-06	5.27956344345799e-06	1.68946030190656e-05	2.1118253773832e-06	1.37268649529908e-05	0	2.63978172172899e-05	1.0559126886916e-06	4.22365075476639e-06	9.50321419822438e-06	2.85096425946731e-05	1.26709522642992e-05	0.000279816862503273	4.32924202363555e-05	3.27332933494395e-05	0	1.0559126886916e-06	1.0559126886916e-06	6.12429359441127e-05	0	6.33547613214959e-06	6.33547613214959e-06	2.63978172172899e-05	0.00255319688125628	1.5838690330374e-05	0	3.16773806607479e-06	2.11182537738319e-05	0	0	0	0	4.22365075476639e-06	2.63978172172899e-05	3.16773806607479e-06	0	1.0559126886916e-05	6.12429359441127e-05	3.16773806607479e-06	0	1.0559126886916e-06	9.50321419822438e-06	5.27956344345799e-06	6.33547613214959e-06	0.000112982657690001	0.000240748093021684	2.1118253773832e-06	2.00623410851404e-05	7.39138882084118e-06	1.0559126886916e-06	1.0559126886916e-05	4.22365075476639e-06	1.0559126886916e-06	1.0559126886916e-06	0	7.39138882084118e-06	0	0	9.50321419822438e-06	0	7.39138882084118e-06	2.1118253773832e-06	4.22365075476639e-06	2.74537299059815e-05	2.1118253773832e-06	1.0559126886916e-05	7.39138882084118e-06	3.16773806607479e-06	1.0559126886916e-06	3.16773806607479e-06	4.22365075476639e-06	0	2.1118253773832e-06	1.0559126886916e-06	4.22365075476639e-06	0	0	0	1.0559126886916e-06	2.1118253773832e-06	0.000114038570378693	1.0559126886916e-06	2.1118253773832e-06	0	0	4.22365075476639e-06	2.1118253773832e-06	0	0	5.27956344345799e-06	1.0559126886916e-06	1.0559126886916e-06	3.16773806607479e-06	5.27956344345799e-06	0.000225965315380002	5.27956344345799e-06	0	2.1118253773832e-06	5.27956344345799e-06	0	0	2.85096425946731e-05	0	2.1118253773832e-06	0	0	0	0	1.0559126886916e-06	0	1.0559126886916e-06	1.0559126886916e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
