Genus	Basepaws_WGS1	Basepaws_WGS2	Bristle1	Kean5	Kean6a	Kean6b	Nebula_lcWGS	Ombre5	Ombre6	PetQCheck1	PetQCheck2	PetQCheck3	PetQCheck4	Psomagen1a	Psomagen1b	Psomagen2	Psomagen3	Psomagen4	SequencingDotCom_WGS	thryve2	thryve3a	thryve3b	thryve4	uBiome_Fecal2013	uBiome_Fecal2014	uBiome_Fecal2019	uBiome_Oral2014	uBiome_Oral2019	Veritas_WGS
Anaerostipes	2.84907265534141e-05	0.000186694132321333	0	0.433718290928621	0.361161510869717	0.0887895118050379	0	0.255299749259175	0.116767865483419	0.195684458810169	0.217864923747277	0.32554235865612	0.433332457914226	0.460534077948637	0.0964233344469362	0.110589759873198	0.0612569783323345	0.0579432304723523	0	0.378646625168526	0.222742373905165	0.207293935774014	0.618556701030928	4.33121279407157	3.75401149339503	4.30989093644227	0	0	0
Anaerobutyricum	9.49690885113804e-06	1.96520139285614e-05	0	0.900633439221412	0.669425628733263	0.0679712049945801	0	1.01664007294279	0.467071461933676	0	0	0	0	0.272151649821056	0.0340304575929597	0.0396256952529277	0.0404752564804203	0.075279211932497	0	0.384383695246837	1.53654485049834	1.07511770079404	3.2555615843733	2.99418327453037	3.44055526531831	5.08913125235051	0	0	0
Faecalibacterium	7.59752708091043e-05	0.000314432222856982	0	5.09153426158584	3.55726920695756	0.652621803152519	0.000658072243170855	3.45566446318669	1.14432508173751	6.94155673975714	5.17227467118535	10.2978203921768	8.11776137825984	10.5203130530538	1.77485173634242	2.01544696157474	1.53041589454033	0.1949494177608	2.32466720645439e-05	6.52018014400046	8.00739957716702	6.19071042091209	1.15029842647857	14.2250950155975	12.4710799313382	3.75329071079353	0	0	0
Ruminococcus	5.69814531068283e-05	0.000176868125357053	0	2.74157461061166	2.78741363937283	0.81346305921807	0	0.305447914292227	0.42814884010587	0.492705512361317	0.550714112805616	0.732470306976271	0.669695616776532	3.48173201714713	0.818553645537776	0.310529170312834	0.113596129663081	0.1573840028707	0	0.499125096813058	0.653125943823618	0.779987351556461	1.10689093868692	7.48682041711507	10.0231360549295	0.361037984204588	0	0.0037829351794057	0
Flavonifractor	9.49690885113804e-06	0.00810645574553157	0	0.947055060901389	0.680584510827871	0.275927576473273	0	0.87987235012537	0.685038144169391	0.146763344107626	0.385298152182684	0.170401078359063	0.0341413451689997	0.651669485192905	0.320899879993181	0.796319936206007	0.374256781396988	0.445220647970021	0	0.238088408249907	0.528541226215645	0.411074415009486	1.94248507867607	0.581672546962906	0.570938129711173	0.330951485520873	0	0	0
Ruthenibacterium	9.49690885113804e-06	0	0	2.01637171843667	1.34684487973622	0.430950285807771	0	0.17779803966264	0.140121438580103	3.00864855420634	3.80053255870249	1.73198708003764	1.26848228589437	1.19361308844929	0.133432290614329	0.189104499189223	0.300843955544632	0.694552124548022	0	0.0803189810963541	0.188764723648445	0.200267022696929	1.12859468258275	1.88055960440818	1.69042465855661	1.96765701391501	0	0	0
Oscillibacter	9.49690885113804e-06	9.8260069642807e-06	0	1.19049868157197	1.51691053473578	0.238107022721425	0	0.00911784818782767	0.0155690487311225	0.00174718266794793	0.00201726781247478	0.00508659935400188	0	1.61088606599284	0.272243660743678	0.527288782920251	0.411732887725089	0.150731536376008	0	0.0028685350391555	0.0566294170945334	0.0175672826927131	0.0976668475311991	0.0899072320832595	0.29852974102545	0.884543061301241	0	0	0
Christensenella	2.84907265534141e-05	0.000687820487499649	0	0.74760402356707	0.368994187724586	0.0617748305537178	0	0	0	0.00873591333973967	0.00605180343742435	0.0228896970930085	0.00262625732069228	0.281983718094938	0.0130920571667232	0.0254451598487041	0.027894750531752	0.036007402290971	0	0	0	0.0105403696156279	0	0.0177090002588239	0.0186581088140906	0.0090259496051147	0	0.000630489196567617	0
Megamonas	1.89938177022761e-05	6.87820487499649e-05	0	0.0062075424339504	0.0056330895189127	0	0	0	0.0155690487311225	22.9667161701756	12.4969740982813	12.5918767008317	12.2462378863881	0.0023596963857317	0	0.0248926714563318	0.000371576125066154	0	0	0	0	0.00351345653854262	0.010851871947911	0.000681115394570148	0	0	0	0.00126097839313523	0
Veillonella	5.69814531068283e-05	0.00013756409749993	2.13688894580145	0.00377850409023068	0.00112661790378254	7.55655419617344e-05	4.37749656157253	0	0	0	0	0	0	0.0125850473905691	0.000444552026034745	0.000306937995762414	0.000212329214323516	7.41910761489787e-05	16.20611522306	0	0	0	0.010851871947911	0.0456347314361999	0.0485110829166356	0.00601729973674314	39.2506404782237	23.3419710353263	4.28370786516854
Dialister	1.89938177022761e-05	0.000560082396964	0	0.287436204006834	0.038358657200215	0.000188913854904336	0	0.191474811944381	0.101198816752296	0	0	0	0	0.70043654383136	0.00188934611064767	0.0014119147805071	0.000530823035808791	0.00173112511014284	6.97400161936318e-05	0.381515160207682	0.13591060102688	0.172159370388588	1.04177970699946	0.146439809832582	0.929173818941712	0.446784505453178	0	0.00189146758970285	0
Finegoldia	7.59752708091043e-05	0.000786080557142456	0	0.0815077310892618	0.000482836244478231	3.77827709808672e-05	0	0.00455892409391384	0	0	0.00201726781247478	0	0	0	0	0	0	0.000346225022028567	2.32466720645439e-05	0	0	0	0	0.0572136931438924	0.23882379282036	4.5189921022941	0	0	0
Parvimonas	5.69814531068283e-05	0.0236905027908808	0.103242949066812	0	0.000482836244478231	0	0.00987108364756283	0	0	0	0	0.00254329967700094	0	0.000786565461910568	0	0	0	0	0.0038124542185852	0	0	0	0	0.0013622307891403	0	0.00150432493418578	0.170794192997438	0.00504391357254093	0.561797752808989
Peptoniphilus	1.89938177022761e-05	0.000520778369106877	0	0.108497046019481	0.000643781659304308	0	0	0.104855254160018	0	0.00174718266794793	0.00201726781247478	0.0101731987080038	0	0.000786565461910568	0	0	0	0	0	0	0	0.00351345653854262	0.0434074877916441	0.0619815009058835	0.350772445704903	2.72433245581046	0	0	0
Corynebacterium	0.000702771254984215	0.137917833750644	0.148061593622947	0.0248301697358016	0.000482836244478231	0.000302262167846937	0.00658072243170855	0.0136767722817415	0	0	0.00201726781247478	0.00254329967700094	0	0	0.000200048411715635	0.000153468997881207	0.000345034973275714	0.000816101837638765	0.751169714421608	0	0	0	0.010851871947911	0.0326935389393671	0.149264870512725	1.40955246333208	2.31639624252775	0.00252195678627047	0.456460674157303
Cutibacterium	0.0108739606345531	0.014178928049457	0.028811985786087	0.000269893149302191	0	0.000831220961579078	1.02396041037385	0	0	0	0.00403453562494957	0.00254329967700094	0	0	0.00064460043775038	0.000399019394491138	0.0014066810448933	0.000890292913787744	0.017179290655698	0	0	0	0	0.0129411924968328	0.00746324352563624	0.00451297480255735	0.0213492741246798	0.00189146758970285	0
Rothia	7.59752708091043e-05	0.00169007319785628	13.586451964017	0.000539786298604383	0.000321890829652154	0.000188913854904336	12.0414059055403	0	0	0	0.00201726781247478	0	0	0	6.66828039052117e-05	0.00021485659703369	0.00122089298236022	0.000494607174326524	8.36480351564071	0	0	0	0	0.00681115394570148	0	0.0090259496051147	4.46199829205807	4.80054474266583	4.70505617977528
Actinomyces	0.000370379445194384	0.113627944534942	0.753913628069277	0.00404839723953287	0.000429187772869539	0.000604524335693875	1.31087990839634	0	0	0	0.00403453562494957	0.00254329967700094	0	0	0	0.000767344989406035	0.00276027978620571	0.00220100192575303	3.84279112562943	0	0	0	0	0.000681115394570148	0	0	7.93125533731853	0.0598964736739236	1.08848314606742
Schaalia	6.64783619579663e-05	0.0189052373992761	2.0200403367801	0.000539786298604383	5.36484716086923e-05	0.000566741564713008	1.11345823544509	0	0	0	0	0	0	0.000786565461910568	0.000155593209112161	0.000337631795338655	0.00167209256279769	0.000692450044057134	0.636261414406567	0	0	0	0	0.000681115394570148	0	0	0	0.00945733794851425	0.456460674157303
Bifidobacterium	0.000332391809789832	0.00454944122446196	0.0048019976310145	0.120912130887382	0.0459767401686493	0.0731474446189589	0.000658072243170855	0.145885571005243	0.0389226218278063	3.60793220931248	1.24465424029694	0.562069228617208	6.36604774535809	0.0275297911668699	0.0389872126832471	0.0904853211507597	0.045464993017023	0.249974465904625	0.0139015098945973	0.0200797452740885	0.0151011778918756	0.0562153046166819	0.727075420510038	0.000681115394570148	0	0.00300864986837157	0	0.000630489196567617	0.0351123595505618
Collinsella	3.79876354045522e-05	4.91300348214035e-05	0	0.000269893149302191	0	0.00302262167846937	0	0	0	14.0753035729886	8.03276042927459	12.7393880820977	15.9072405914331	0	0.000978014457276439	0.00270105436270924	0.00265411517904396	0.0320258145376425	0.000162726704451807	0.0028685350391555	0	0	0	0.00272446157828059	0	0	0	0	0
Eggerthella	5.69814531068283e-05	0	0	0.055058202457647	0.0363200152790847	0.17036251435273	0	0.054707089126966	0.0778452436556126	0	0	0	0	0.029102922090691	0.0613259519914931	0.119613736948613	0.153779433473807	0.521662186762185	0	0.011474140156622	0.0151011778918756	0.0281076523083409	0.314704286489419	0.134179732730319	0.0447794611538175	0.373072583678074	0	0	0
Adlercreutzia	1.89938177022761e-05	3.93040278571228e-05	0	0.0499302326209054	0.0284336899526069	0.07537662810683	0	0.0182356963756553	0.0389226218278063	0.0436795666986984	0.056483498749294	0.0534092932170198	0.0262625732069228	0.0334290321311991	0.0246504098436266	0.0496932615139348	0.0953358172312589	0.178775763160322	0	0.00860560511746651	0.0113258834189067	0.0245941957697983	0.227889310906131	0.156656540751134	0.0597059482050899	0.825874388867995	0	0	0
Capnocytophaga	0.000940193976262666	58.9442407513201	0.293722188430387	0	0	0.000151131083923469	0.153330832658809	0	0	0	0	0	0	0.000393282730955284	8.8910405206949e-05	9.20813987287242e-05	5.30823035808791e-05	0.000420416098177546	0.829348272574669	0	0	0	0	0	0	0	0.160119555935098	0.199234586115367	0.842696629213483
