Genus	Basepaws_WGS1	Basepaws_WGS2	Bristle1	Kean5	Kean6a	Kean6b	Nebula_lcWGS	Ombre5	Ombre6	PetQCheck1	PetQCheck2	PetQCheck3	PetQCheck4	Psomagen1a	Psomagen1b	Psomagen2	Psomagen3	Psomagen4	SequencingDotCom_WGS	thryve2	thryve3a	thryve3b	thryve4	uBiome_Fecal2013	uBiome_Fecal2014	uBiome_Fecal2019	uBiome_Oral2014	uBiome_Oral2019	Veritas_WGS
Porphyromonas	0	5.62680817260539	0.0462521034866213	0.172976493603645	0.00604330768583395	0.00416844174473021	0.0655335361446364	0.0914468608007316	0	0.00437738932500657	0	0.00404882887624754	0	0.00458421197396168	0.00349801196320091	0.00515274549268414	0.00260066525017099	0.00413532855742335	0.0107437277055329	0.00200545483715707	0.0140311491511155	0.0141325634451152	0.00558612406781555	0.0354411555206549	0.299395731785238	0.716598972964268	0.0101342791993919	0.00146929611900123	0.0126694539465349
Bacteroides	0	0.582247648605608	0.0164014551370998	54.4366228758463	49.5265627993676	68.2457681341177	0.0369429247874176	52.3190352356185	46.2602548437773	9.75282341611463	10.0376120491111	17.2095471384902	5.90151582306533	53.8976380729383	75.1701711432098	63.9840463871829	49.3703036605185	32.7365279140943	0.016723417131854	60.304026953313	45.7672700060802	40.3827905755991	10.6974275898668	26.0217997852683	22.8398780510068	33.4904900785486	0.0405371167975678	0.449604612414377	0.109801934203303
Prevotella	0	0.55961954521764	3.13825442593267	0.544415785461951	0.0168764962782178	0.0521354388551425	3.99176333398653	0.865887463206927	0.0436376330947809	19.3801616715791	32.1591304491906	18.596271028605	26.7219218154419	0.028915798604989	0.0389302555904537	0.0456173894914285	0.0309616041888778	0.0180450700687565	1.33264935615939	0.0421145515802984	0.0724942706140966	0.0908521935757404	0.0307236823729855	0.0496871101907221	0.434488927834675	2.54701282900034	5.47251076767165	21.8028851098593	4.72570632205752
Alloprevotella	0	0.00689321865302959	0.00328029102741995	0.015810948255722	0.0109674843187357	0.00133629472199485	0.00835231343019875	0.0400080016003201	0.0174550532379124	0.0116730382000175	0.0165691846304243	0.0121464866287426	0.0487545430369648	0.0215105331085894	0.00102322798923564	0.00218286336433593	0.00114976779481244	0.000250625973177173	8.76144970889536e-05	0.030081822557356	0.0257237734437117	0.0423976903353455	0	0.0048644723263644	0.00547675119119338	0.0107355651380415	0.278692677983278	2.61711024716499	0
Alistipes	0	0.0177435934245055	0.000984087308225986	2.0665145354531	5.58894047834347	17.9585246029809	0.00321242824238414	1.92609950561541	3.7441089195322	0.0612834505500919	0.038109124649976	0.135635767354293	0.0509706586295541	5.0916489763102	10.374806032857	17.0583495711639	35.195240837343	55.5439231068375	0.00314317008306621	3.54163324241938	4.93428745147561	5.44103692636934	8.64452699494456	1.61986928467934	1.34728079303357	3.64293510350874	0	0.000293859223800246	0.00844630263102327
Odoribacter	0	0.0123167321148596	0.00131211641096798	0.231264616277725	0.672552997570143	1.10776837983639	0.00160621412119207	0.18003600720144	0.370919881305638	0.35310940555053	0.243567014067238	0.977792173613782	0.212747096888574	0.967621358196218	1.09624601446749	0.827706149170646	0.440059935752618	0.614437420574192	0.000219036242722384	0.292796406224932	0.28062298302231	0.207950576406695	0.173169846102282	0.394369720744542	0.655384559212808	0.299701193436991	0	0	0.00844630263102327
Butyricimonas	0	0.00487781426783104	0	0.50288254825289	0.853717932418809	0.493950374401859	0.00256994259390731	0.294344583202355	0.370919881305638	0.00291825955000438	0.00331383692608487	0.00809765775249509	0.00664834677776793	0.775084455289828	0.432182947453435	0.387064737787622	0.482094898822487	0.35726732476406	4.38072485444768e-05	0.284774586876304	0.28062298302231	0.230158890391876	0.323995195933302	0.00347462309026028	0.00365116746079559	0.907155254164505	0	0.00499560680460419	0
Barnesiella	0	0.0105591120114887	0.000328029102741995	0	4.47652421172885e-05	0.0792203378472172	0.000642485648476827	0	0	0.0496104123500744	0.0861597600782066	0.109318379658684	0.0132966935555359	0	0.102679738919809	0.083260645468242	0.0857261392727418	0.0368280943918679	0.00013142174563343	0.00200545483715707	0	0.00403787527003291	0.00279306203390777	1.23939805629584	1.25965277397448	0	0	0	0.00422315131551163
Spirosoma	0	0.00325076022928204	0.00131211641096798	0.148198141859604	0.104392544617517	0.000957345472473924	0.00128497129695365	0.0114308576000914	0.00436376330947809	0.0656608398750985	0.011598429241297	0.0384638743243517	0.0132966935555359	0.229210598698084	0.000642491993240984	0.0010840069768471	0.000958139829010366	0.000570870272236894	0.000350457988355814	0	0.00233852485851925	0.00201893763501645	0.00279306203390777	1.61917436006129	1.31076911842562	0.341748823560987	0.00506713959969597	0.00969735438540813	0.0337852105240931
Intestinimonas	0	0.0025242772532221	0	0	0	0.784963453336588	0.000321242824238414	0	0	0	0	0	0	0	0.205990071832984	0.255662303018856	0.466586721304362	0.790307235418685	3.28554364083576e-05	0	0	0	0	0	0	0	0	0	0
Mycoplasma	0	0	0.0268983864248436	0.00401173313951156	0.0161602524043412	0	0.00417615671509938	0.268625153602149	2.51789142956886	0	0.00331383692608487	0	0.0110805779629465	0.00246842183213321	0	0	0	0	0.00390979693259455	0.523423712497995	0.83719189934989	0.454260967878702	1.15912074407173	0.00277969847220823	0.00365116746079559	0.00626241299719086	0	0.00235087379040197	0.215380717091093
Fusobacterium	0	0	1.11890726945295	0	0.00107436581081492	0	0.254103073972585	0	0	0.58657016955088	0.604775239010488	1.50818875640221	0	0	0	0.000267289391551339	0	0	0.489053170938403	0	0	0	0	0	0	0	1.31745629592095	2.95828080599708	4.72570632205752
Leptotrichia	0	0	0.16762287150116	0	4.47652421172885e-05	0	0.0301968254784109	0	0	0	0	0	0	0.000352631690304744	0	0.000222741159626116	0	0	0.0539267229582509	0	0	0	0	0.00138984923610411	0	0	0.405371167975678	0.786955001337059	0.544786519701001
Nonanavirus	0	0	0.0124651059041958	0	0	0	0.0176683553331127	0	0	0	0	0	0	0	0	1.4849410641741e-05	0	0	0.0843618088845262	0	0	0	0	0	0	0	0	0	7.67768909160015
Halomicronema	0	0	0	0.000471968604648419	4.47652421172885e-05	0	0	0	0	0	0	0	0	0.00705263380609489	0	0	0	0	0	0	0	0	2.51096276848309	0	0	0	0	0	0.00844630263102327
Akkermansia	0	0	0	4.37113723195133	8.10895501809411	0	0.000321242824238414	4.02080416083217	0.344737301448769	0	0.00165691846304243	0	0	3.20753785501195	0	0.45553537025669	0	0	4.38072485444768e-05	1.01275469276432	5.44408587063281	5.70955563182653	24.6376002011005	0.711950271194332	0.352337659966774	0.000894630428170123	0	0	0
