Genus	Basepaws_WGS1	Basepaws_WGS2	Bristle1	Kean5	Kean6a	Kean6b	Nebula_lcWGS	Ombre5	Ombre6	PetQCheck1	PetQCheck2	PetQCheck3	PetQCheck4	Psomagen1a	Psomagen1b	Psomagen2	Psomagen3	Psomagen4	SequencingDotCom_WGS	thryve2	thryve3a	thryve3b	thryve4	uBiome_Fecal2013	uBiome_Fecal2014	uBiome_Fecal2019	uBiome_Oral2014	uBiome_Oral2019	Veritas_WGS
Lachnoclostridium	0.00012119033520128	0.00452531972601859	0.000792393026941363	2.17436606527756	1.33883164760374	0.613938695527908	0.00259650899365803	3.06828168583547	1.67410714285714	1.70826625822484	1.56501601201353	2.43348623853211	1.51742135021505	0.770665370129823	0.335260084196373	0.667051694552533	0.802298961668613	0.916007683398824	2.31051148716996e-05	1.35179440619404	1.29652864910079	1.77686556223428	4.32515505790658	4.87486728348248	3.52657930015595	3.68713192168624	0.00867678958785249	0	0
Roseburia	5.59340008621294e-05	0.000459090406987393	0	0.287578238197157	0.452358445977881	0.208583200324702	0	0	0	0.917431192660551	1.41122831141105	0.970183486238532	0.418015754119751	0.507245850961155	0.156635840205437	0.180009654352808	0.27685090802018	0.10362536685496	0	0	0	0	0	0.107689974215077	0	0	0	0	0
Anaerostipes	2.79670004310647e-05	0.000252968183442033	0	0.507981338060109	0.538992343321675	0.0928559030383391	0	0.40120744335333	0.306919642857143	0.214119375459106	0.22615838323895	0.348623853211009	0.483255207074856	0.554051798582034	0.0978319006908201	0.112773052632895	0.0634080061317632	0.0607732687553978	0	0.716249274923709	0.344239616510633	0.357718809558716	1.10324386629343	7.11866120632995	5.81379442422916	5.11530601139153	0	0	0
Lachnospira	2.79670004310647e-05	0.00289508032161438	0	5.62702107681256	5.32763021079497	0.22939910550336	0	5.01700355355164	10.8816964285714	0.665801853617367	0.502976244323425	0.73394495412844	0.292369400280288	3.21582258731668	0.0716903473818468	0.0476465496108952	0.0620369007173579	0.00912590978046235	0	1.72505107059091	5.65260753466525	6.09294824805747	0.867226521762995	7.09034834925932	4.12574211375886	3.85038636885831	0.00867678958785249	0	0
Anaerobutyricum	9.32233347702157e-06	2.81075759380037e-05	0	1.27853411099588	1.00609698459212	0.074356501414046	0	2.60593787016163	0.802176339285714	0	0	0	0	0.395492115556265	0.0356316940425205	0.043504504018696	0.0450441844339077	0.0806562895814293	0	0.900355602632973	2.70887623459769	1.87655768948834	7.19029584499698	9.03989079326558	9.58660501764658	8.83387953031091	0	0	0
Faecalibacterium	8.39010012931941e-05	0.000440352023028724	0	6.43483888999213	6.38533887891105	0.685685052091966	0.000649127248414507	4.47059722593711	1.86244419642857	7.8567744557148	6.09180221092435	12.0183486238532	9.75450635480597	12.3571330087153	1.74005320689128	1.90750317231196	1.49396545039127	0.332698928300769	2.31051148716996e-05	9.68701924289425	9.97651449345301	7.89620290280018	4.91794280695977	12.6871934880429	11.0940877130585	3.5601562405524	0	0	0
Ruminococcus	5.59340008621294e-05	0.000168645455628022	0	2.94761565033624	2.95207486529918	0.743891282246708	0	0.454701769133774	0.467354910714286	0.451682478158261	0.515641113784806	0.690366972477064	0.67172473783405	3.54600407828567	0.74562619014904	0.276266625819324	0.101416846390115	0.148042536438612	0	0.754079342261229	0.813949747450375	0.876704295557836	2.67852242164773	5.9209262348956	7.80279609313015	0.303532342519923	0	0.00304299755545863	0
Flavonifractor	9.32233347702157e-06	0.0107745707762347	0	1.13829988060477	1.10757160412137	0.262613198719463	0	0.997287073478277	0.871930803571429	0.154728599784318	0.428796294621049	0.185779816513761	0.0362441405306142	0.731841832180722	0.299026765690172	0.721992412501892	0.345001590257509	0.448514218123351	0	0.292552520743487	0.556574333236818	0.431021844304354	5.96629891871124	0.501542039536883	0.492462586522941	0.305950926922472	0	0	0
Ruthenibacterium	9.32233347702157e-06	0	0	2.27218679591752	1.9405898478117	0.407671998757571	0	0.187230140231554	0.174386160714286	3.22429395308129	4.27529807674911	1.94495412844037	1.52950273039192	1.28915916199212	0.124031675722085	0.171439006555113	0.2764238423993	0.688565323218122	0	0.0907921616100477	0.189814367982498	0.199384254508137	7.12443053954663	1.55619596541787	1.39257475855654	1.75710156845199	0	0	0
Dysosmobacter	1.86446669540431e-05	2.81075759380037e-05	0	0	0	0.609338315229804	0	0	0	0	0	0	0	0	0.503346196452512	0.892910407032829	0.985779838681581	0.557033188773632	0	0	0	0	0	0	0	0	0	0	0
Oscillibacter	9.32233347702157e-06	3.74767679173382e-05	0	2.20354066915264	1.97934587390112	0.650219708942748	0	0.469985862213901	0.299944196428571	0.37509963584077	0.564491324564419	0.477064220183486	0	2.5311495395601	0.773378544441417	1.58687237263405	1.16854144728043	0.384919412044526	0	0.176540314241759	0.273461377601905	0.246298196745345	0.334815302705966	0.650690125891097	0.459631747421411	1.09199085775096	0	0	0
Christensenella	2.79670004310647e-05	0.000721427782408761	0	0.760010689182596	0.412137253048492	0.0562159947066262	0	0	0	0.00781457574668271	0.0054278011977348	0.0206422018348624	0.00241627603537428	0.280110012118749	0.011838416865979	0.0225598206468208	0.0248821917007664	0.0335057557157072	0	0	0	0.00879636416947662	0	0.0136508418019111	0.0136795162923039	0.00725575320764756	0	0.00152149877772932	0
Megamonas	1.86446669540431e-05	6.55843438553419e-05	0	0	0	0	0	0	0.0139508928571429	21.0071425222325	11.3567693727271	11.5321100917431	11.5063064804523	0	0	0.02149174599726	0.000314679931175004	0	0	0	0	0.00293212138982554	0.00548877545419617	0	0	0	0	0	0
Veillonella	5.59340008621294e-05	0.000131168687710684	2.1188589540412	0	0.000992532375460819	6.52536212497113e-05	4.33227525591842	0	0	0	0	0	0	0.0116107777044041	0.000407552056041901	0.000260506012088	0.000179817103528573	0	16.1224950012084	0	0	0	0	0.0338743111380757	0	0	32.0347071583514	18.8457910272145	4.26786953504511
Dialister	1.86446669540431e-05	0.000543413134801404	0	0.262816599614111	0.034407789015975	0.000163134053124278	0	0.160482977341332	0.0906808035714286	0	0	0	0	0.652743409069469	0.0016884299464593	0.0011983276556048	0.000449542758821434	0.00158711474442824	6.93153446150988e-05	0.342992610526847	0.11903612907377	0.146606069491277	0.548877545419617	0	0	0	0	0	0
Finegoldia	7.45786678161725e-05	0.00084322727814011	0	0.0740397510106916	0.000425371018054637	3.26268106248556e-05	0	0.00382102327003171	0	0	0.0018092670659116	0	0	0	0	0	0	0.000308605644749935	2.31051148716996e-05	0	0	0	0	0.0424692856059457	0.17509780854149	3.63271377262888	0	0	0
Parvimonas	5.59340008621294e-05	0.0313961623227501	0.10459587955626	0	0.000567161357406182	0	0.0097369087262176	0	0	0	0	0.00229357798165138	0	0.000725673606525257	0	0	0	0	0.00381234395383044	0	0	0	0	0.00101117346680823	0	0.00120929220127459	0.156182212581345	0.00557882885167416	0.589868147120056
Peptoniphilus	1.86446669540431e-05	0.000571520710739408	0	0.103214354885765	0.000708951696757728	0	0	0.103167628290856	0	0.00156291514933654	0.0018092670659116	0.00917431192660551	0	0.000725673606525257	0	0	0	0	0	0	0	0.00293212138982554	0.0493989790877655	0.048030739673391	0.265382616070696	2.2323534035529	0	0	0
Erysipelothrix	3.72893339080863e-05	0.0046096424538326	0	0.0137292253529759	0.00368654882314018	0	0	0.412670513163425	0	0.00312583029867308	0.0036185341318232	0.00229357798165138	0.00241627603537428	0.0297526178675355	0	0	0	0.000352692165428497	0	0	0	0.105556370033719	0	0.104150867081248	0.0766052912369019	0.707435937745638	0	0	0
Turicibacter	2.79670004310647e-05	2.81075759380037e-05	0	0	0.000236317232252576	0.00336056149436013	0	0	0	0	0.0036185341318232	0.0229357798165138	0	0.00798240967177783	0.00362915402284931	0.0019016938882424	0.00186560244910895	0.000529038248142745	0	0	0	0	0.11526428453812	0.052581020274028	0.552652458209078	0	0	0	0
Corynebacterium	0.000727142011207682	0.175194520821577	0.146592709984152	0.0963497422092775	0.000425371018054637	0.000261014484998845	0.00649127248414507	0.0305681861602537	0	0	0.0018092670659116	0.00229357798165138	0	0	0.000213479648402901	0.000130253006044	0.000314679931175004	0.000727427591196275	0.748189829775377	0	0	0	0	0.0500530866070074	0.276326229104539	4.39940502823697	1.95227765726681	0	0.451075641915337
Cutibacterium	0.0107393281655288	0.020078178411714	0.0285261489698891	0.000735494215337996	0	0.000750416644371679	1.01523501652029	0	0	0	0.0054278011977348	0.00917431192660551	0	0	0.000582217222917001	0.0003647084169232	0.00123624258675894	0.000793557372214118	0.0171208901199294	0	0	0	0	0.0106173214014864	0.0109436130338431	0.00362787660382378	0.13882863340564	0.00152149877772932	0
Rothia	7.45786678161725e-05	0.00183636162794957	13.5182250396197	0.000980658953783995	0	0.000163134053124278	11.9699064607635	0	0	0	0.0018092670659116	0	0	0	5.82217222917001e-05	0.0001823542084616	0.00107890262117144	0.000484951727464183	8.34651480136764	0	0	0	0	0.00556145406744527	0	0.00725575320764756	5.28416485900217	5.00015214987777	4.68424705065926
Actinomyces	0.000363571005603841	0.160822180325278	0.758320126782884	0.00514845950736597	0.000945268929010303	0.00052202896999769	1.30799140555523	0	0	0	0.0072370682636464	0	0	0	0	0.00065126503022	0.00258487086322324	0.00198389343053529	3.85922423190511	0	0	0	0	0	0	0	8.32971800433839	3.13935914471482	1.11034004163775
Schaalia	6.5256334339151e-05	0.0315554385863988	2.03724247226624	0.000735494215337996	0.000330844125153606	0.00052202896999769	1.11584974002454	0	0	0	0	0	0	0.00108851040978789	0.0001358506853473	0.0002865566132968	0.00152844537999287	0.000617211289499869	0.641282463264023	0	0	0	0	0.00808938773446585	0	0	0	6.89898262448396	0.485773768216516
Bifidobacterium	0.000326281671695755	0.00501251770894399	0.00475435816164818	0.112530614946713	0.0428206824841667	0.0657430234090841	0.000649127248414507	0.122272744641015	0	3.24461185002266	1.12717338206293	0.518348623853211	5.95370415116223	0.0272127602446971	0.0351659202641869	0.0808610661521152	0.0405038025698112	0.226825148891202	0.0138399638081481	0	0	0	0.378725506339536	0	0	0	0	0	0.0346981263011797
Adlercreutzia	1.86446669540431e-05	3.74767679173382e-05	0	0.0482974534738618	0.0270819548161452	0.0682226610165731	0	0.0152840930801269	0.0348772321428571	0.0500132847787694	0.0578965461091712	0.0527522935779817	0.0265790363891171	0.0319296386871113	0.0224347703230685	0.0441036678464984	0.0851433985207796	0.165721231230715	0	0.00756601346750397	0.0096515780330084	0.0205248497287788	0.120753059992316	0.120835229283584	0.0492462586522941	0.678412924915047	0	0	0
